Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Regulation type,Normalized SoC,SoC,Positive metabolite ID,Negative metabolite ID
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,GLUPRT,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,CBPS,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,PRFGS_1,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,CTPS2,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,ANS,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,ASNS1,Up,0.846676898470366,-0.0197734030907294,glu__L_c,gln__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,PC,Down,1.0,0.341509954808905,oaa_c,pyr_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,ASPO1,Down,0.974981888624884,0.333460713924574,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,ASPTA,Down,0.974981888624884,0.333460713924574,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,UNK5,Down,0.974981888624884,0.333460713924574,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,HSTPTr,Down,0.880925646387539,0.303199382879561,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,APTA1i,Down,0.880925646387539,0.303199382879561,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,GLUDxi,Down,0.880925646387539,0.303199382879561,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,PSERT,Down,0.880925646387539,0.303199382879561,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,ASPT,Down,0.83107328051089,0.287160054587415,fum_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,sucrose,PDH,Down,0.598922384905305,0.212468625956988,accoa_c,pyr_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ALATA_L,Up,1.0,-0.219949227293697,pyr_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,2S6HCCi,Up,1.0,-0.219949227293697,pyr_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ACOTA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ABTA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ILETA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,GLUSy,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,PHETA1,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ALATA_L,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,TYRTA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,LEUTA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,VALTA,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ORNTA_1,Up,0.713025462711911,-0.276903115550263,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,PC,Down,1.0,0.326321672174146,oaa_c,pyr_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,ASPO1,Down,0.872176922291459,0.311299989883052,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,UNK5,Down,0.872176922291459,0.311299989883052,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,HSTPTr,Down,0.579485713972025,0.276903115550263,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,PSERT,Down,0.579485713972025,0.276903115550263,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,APTA1i,Down,0.579485713972025,0.276903115550263,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,D-xylose,GLUDxi,Down,0.579485713972025,0.276903115550263,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ALATA_L,Up,1.0,-0.218632348350203,pyr_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,2S6HCCi,Up,1.0,-0.218632348350203,pyr_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ACOTA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ABTA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ILETA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,GLUSy,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,PHETA1,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ALATA_L,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,LEUTA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,TYRTA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,VALTA,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ORNTA_1,Up,0.723624296156047,-0.273427806923268,glu__L_c,akg_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ME2,Up,0.521061968295483,-0.313588702003301,pyr_c,mal__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,PC,Down,1.0,0.321054607324179,oaa_c,pyr_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,ASPO1,Down,0.817578406837962,0.300718104539001,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,UNK5,Down,0.817578406837962,0.300718104539001,oaa_c,asp__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,HSTPTr,Down,0.572780192439133,0.273427806923268,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,PSERT,Down,0.572780192439133,0.273427806923268,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,APTA1i,Down,0.572780192439133,0.273427806923268,akg_c,glu__L_c
iYO844,iYO844_acald,acetaldehyde,acald,aerobic,L-arabinose,GLUDxi,Down,0.572780192439133,0.273427806923268,akg_c,glu__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,OCOAT1,Up,1.0,0.330752756988528,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,CS,Down,1.0,0.232128457792111,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,ASPT,Down,0.951376916706963,0.20452366342248,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,ASPO1,Down,0.883172237279479,0.165801804932031,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,ASPTA,Down,0.883172237279479,0.165801804932031,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,UNK5,Down,0.883172237279479,0.165801804932031,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,PC,Down,0.788813377054349,0.112231427303583,oaa_c,pyr_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,TALA,Down,0.603349734323879,0.00693811034623472,f6p_c,g3p_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-glucose,TKT2,Down,0.558107027602824,-0.0187475420471645,f6p_c,xu5p__D_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,OCOAT1,Up,1.0,0.319629812118131,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,CS,Down,1.0,0.234728192241934,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,ASPT,Down,0.973876924892468,0.220095499174648,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,ASPO1,Down,0.886672942650975,0.171248680753303,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,ASPTA,Down,0.886672942650975,0.171248680753303,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,UNK5,Down,0.886672942650975,0.171248680753303,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,fructose,PC,Down,0.785956893139116,0.114833154120619,oaa_c,pyr_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,OCOAT1,Up,1.0,0.322878323058553,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,CS,Down,1.0,0.235829566015869,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,ASPT,Down,0.936287784334458,0.199848404612755,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,ASPO1,Down,0.891961860941514,0.174815556715641,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,ASPTA,Down,0.891961860941514,0.174815556715641,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,UNK5,Down,0.891961860941514,0.174815556715641,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-galactose,PC,Down,0.809156898139168,0.128051859982654,oaa_c,pyr_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ALATA_L,Up,1.0,0.00946365271728161,pyr_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,2S6HCCi,Up,1.0,0.00946365271728161,pyr_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,GAPDi_nadp,Up,0.986906306519299,-0.00481656132490257,g3p_c,13dpg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ASPTA,Up,0.912590580235658,-0.0858666087843914,oaa_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,AKGDH,Up,0.880553808104401,-0.120806479946745,succoa_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,TYRTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ORNTA_1,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ABTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,VALTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,GLUSy,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,LEUTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ALATA_L,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ILETA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ASPTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,PHETA1,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ACOTA,Up,0.866003142888722,-0.136675693170831,glu__L_c,akg_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,P5CD,Up,0.847795243230923,-0.156533551059076,glu__L_c,1pyr5c_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,FUM,Up,0.823790441481891,-0.182713613050112,mal__L_c,fum_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,SUCD1,Down,1.0,0.234550809128353,fum_c,succ_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,ASPT,Down,0.968844324268533,0.227393283399376,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,CS,Down,0.801737552165924,0.189003134807521,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,CS,Down,0.7574793299402,0.178835505415376,cit_c,oaa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,APTA1i,Down,0.573963756412761,0.136675693170831,akg_c,glu__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,GLUDxi,Down,0.573963756412761,0.136675693170831,akg_c,glu__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,HSTPTr,Down,0.573963756412761,0.136675693170831,akg_c,glu__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,glycerol,PSERT,Down,0.573963756412761,0.136675693170831,akg_c,glu__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,OCOAT1,Up,1.0,0.330623901256627,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,CS,Down,1.0,0.232043320817066,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,ASPT,Down,0.954529778922243,0.206239123252985,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,ASPO1,Down,0.881837421814166,0.16498645502848,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,ASPTA,Down,0.881837421814166,0.16498645502848,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,UNK5,Down,0.881837421814166,0.16498645502848,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,PC,Down,0.785867155071698,0.110523651360441,oaa_c,pyr_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,TALA,Down,0.602927553559542,0.00670604265250316,f6p_c,g3p_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,sucrose,TKT2,Down,0.558295535711397,-0.0186224773973042,f6p_c,xu5p__D_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,OCOAT1,Up,1.0,0.321457729437284,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,CS,Down,1.0,0.236548646656621,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,ASPT,Down,0.940405859535579,0.202919523771927,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,ASPO1,Down,0.899101558710685,0.179611403254004,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,ASPTA,Down,0.899101558710685,0.179611403254004,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,UNK5,Down,0.899101558710685,0.179611403254004,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,D-xylose,PC,Down,0.816479519439629,0.132987579334784,oaa_c,pyr_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,OCOAT1,Up,1.0,0.321355991741757,aacoa_c,succoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,CS,Down,1.0,0.236589761361858,cit_c,accoa_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,ASPT,Down,0.966647360409433,0.217771447121554,fum_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,ASPO1,Down,0.898813378889017,0.179497979231377,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,ASPTA,Down,0.898813378889017,0.179497979231377,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,UNK5,Down,0.898813378889017,0.179497979231377,oaa_c,asp__L_c
iYO844,iYO844_acetone,acetone,acetone,aerobic,L-arabinose,PC,Down,0.809324055575824,0.129006077302985,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,OCOAT1,Up,1.0,0.146641294568628,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,CS,Down,1.0,0.231772463897219,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,ASPT,Down,0.955985296453856,0.212103149846546,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,ASPO1,Down,0.853817384647941,0.166446299264666,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,ASPTA,Down,0.853817384647941,0.166446299264666,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,UNK5,Down,0.853817384647941,0.166446299264666,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-glucose,PC,Down,0.729355876024,0.110826874320036,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,OCOAT1,Up,1.0,0.15972442739522,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,CS,Down,1.0,0.233090550002301,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,ASPT,Down,0.926785251521611,0.199871499268179,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,ASPO1,Down,0.885895077550932,0.181318778786459,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,ASPTA,Down,0.885895077550932,0.181318778786459,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,UNK5,Down,0.885895077550932,0.181318778786459,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,fructose,PC,Down,0.782749661048329,0.134519562849748,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,OCOAT1,Up,1.0,0.153836535392471,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,CS,Down,1.0,0.235949857553587,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,ASPT,Down,0.947736283672995,0.212211683308343,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,ASPO1,Down,0.868198415286814,0.176085592177873,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,ASPTA,Down,0.868198415286814,0.176085592177873,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,UNK5,Down,0.868198415286814,0.176085592177873,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-galactose,PC,Down,0.756118836037579,0.125179059529003,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,OCOAT1,Up,1.0,0.203600844389513,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,2S6HCCi,Up,0.845787924538841,0.00635453080844547,pyr_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ALATA_L,Up,0.845787924538841,0.00635453080844547,pyr_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,GAPDi_nadp,Up,0.833269223841915,-0.009657623595866,g3p_c,13dpg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ASPTA,Up,0.769875960103999,-0.0907413360145206,oaa_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ILETA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ASPTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ALATA_L,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,LEUTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,GLUSy,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,VALTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ABTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ORNTA_1,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,PHETA1,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ACOTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,TYRTA,Up,0.733320758716823,-0.137497588365524,glu__L_c,akg_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,P5CD,Up,0.719211601020021,-0.155544030805948,glu__L_c,1pyr5c_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,FUM,Up,0.700545932636553,-0.1794185183787,mal__L_c,fum_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,ASPT,Down,1.0,0.225427288193852,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,CS,Down,0.922038465522938,0.18677763443339,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,CS,Down,0.914686768623518,0.183133009662721,cit_c,oaa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,APTA1i,Down,0.822634004247238,0.137497588365524,akg_c,glu__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,GLUDxi,Down,0.822634004247238,0.137497588365524,akg_c,glu__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,HSTPTr,Down,0.822634004247238,0.137497588365524,akg_c,glu__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,PSERT,Down,0.822634004247238,0.137497588365524,akg_c,glu__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,glycerol,GAPD,Down,0.564763652220133,0.009657623595866,13dpg_c,g3p_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,OCOAT1,Up,1.0,0.145544732561325,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,CS,Down,1.0,0.231973616349761,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,ASPT,Down,0.941343773958618,0.205791010625409,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,ASPO1,Down,0.855681602863534,0.167553657105728,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,ASPTA,Down,0.855681602863534,0.167553657105728,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,UNK5,Down,0.855681602863534,0.167553657105728,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,sucrose,PC,Down,0.73558106086522,0.113943915213973,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,OCOAT1,Up,1.0,0.153234365416016,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,CS,Down,1.0,0.236903786490792,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,ASPT,Down,0.956384755337139,0.217082151873464,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,ASPO1,Down,0.875980669643525,0.180541249244612,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,ASPTA,Down,0.875980669643525,0.180541249244612,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,UNK5,Down,0.875980669643525,0.180541249244612,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,D-xylose,PC,Down,0.764121764854211,0.129705208851693,oaa_c,pyr_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,OCOAT1,Up,1.0,0.153335512651858,aacoa_c,succoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,CS,Down,1.0,0.236872938017969,cit_c,accoa_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,ASPT,Down,0.937462030825403,0.208449419406669,fum_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,ASPO1,Down,0.87528902696197,0.180191777597114,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,ASPTA,Down,0.87528902696197,0.180191777597114,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,UNK5,Down,0.87528902696197,0.180191777597114,oaa_c,asp__L_c
iYO844,iYO844_acetone_path_1,acetone,acetone,aerobic,L-arabinose,PC,Down,0.768277954576728,0.131555225312128,oaa_c,pyr_c
iYO844,iYO844_mal__L,(S)-malate(2-),mal__L,aerobic,D-glucose,PPCK,Up,1.0,0.0250474285689197,pep_c,oaa_c
