Reaction set,B. subtilis,C. glutamicum,E. coli,P. putida,S. cerevisiae
INOSR;MI2DH;PY5PSH,0.0,0.0,4.41884060779659,0.0,0.0
GLYCDy;PKETF;SPTc,0.0,0.0,4.43081679884331,0.0,0.0
GLYCDy;PKETX;SPTc,0.0,0.0,4.43081679884331,0.0,0.0
FDH6r;PYRC;SPTc,0.0,0.0,4.58496747867057,0.0,0.0
FDH6r;PC;SPTc,0.0,0.0,4.58496747867057,0.0,0.0
GLYCDy;PYRC,0.0,0.0,4.6728288344619,0.0,0.0
GLYCDy;PC,0.0,0.0,4.6728288344619,0.0,0.0
FDH7;GLYCDy;POR_2,0.693147180559945,1.6094379124341,3.43398720448514,0.0,0.0
FRDO5r;POR;SUCD1,0.0,1.0986122886681,4.40671924726425,0.0,0.0
FRDO5r;POR_2;SUCD1,0.0,1.0986122886681,4.40671924726425,0.0,0.0
FDH6r;PKETX;SUCD1,0.0,0.693147180559945,4.63472898822963,0.0,0.0
FDH6r;PKETF;SUCD1,0.0,0.693147180559945,4.63472898822963,0.0,0.0
2DHPFALDL;PKETX,0.0,0.693147180559945,4.38202663467388,0.0,0.0
2DHPFALDL;PKETF,0.0,0.693147180559945,4.38202663467388,0.0,0.0
H2ASE_syn;SUCD1,0.0,1.38629436111989,5.04342511691924,0.0,0.0
PKETX;SUCD1,0.0,1.6094379124341,5.06259503302696,0.0,0.0
PKETF;SUCD1,0.0,1.6094379124341,5.06259503302696,0.0,0.0
SUCD1,0.0,2.19722457733621,4.9416424226093,0.0,0.0
FDH7;FRDO5r;SUCD1,0.0,1.6094379124341,4.46590811865458,0.0,0.0
GLYCDy;SUCD1,0.0,1.94591014905531,4.59511985013459,0.0,0.0
FDH6r;SUCD1,0.0,1.79175946922805,4.52178857704904,0.0,0.0
2DHPFALDL;PFL,0.0,4.24849524204935,0.0,1.94591014905531,0.0
3HPADHi;3HPPD;GLYCDH,0.0,3.52636052461616,0.0,1.0986122886681,0.0
F6PA;GLYCDy,0.0,5.13579843705026,0.0,0.693147180559945,0.0
FldAct;HSDx;THRA,1.0986122886681,4.64439089914137,0.0,0.0,0.0
FldAct;HSDxi;THRAi,1.0986122886681,4.64439089914137,0.0,0.0,0.0
FldAct;HSDx;THRAi,1.0986122886681,4.64439089914137,0.0,0.0,0.0
FldAct;HSDxi;THRA,1.0986122886681,4.64439089914137,0.0,0.0,0.0
F6PA;FldAct;THRAi,1.0986122886681,4.70953020131233,0.0,0.0,0.0
F6PA;FldAct;THRA,1.0986122886681,4.70953020131233,0.0,0.0,0.0
APSR2;GDR;GRXR,0.693147180559945,4.38202663467388,0.0,0.0,0.0
FDH6r;PFL;SO3R,0.693147180559945,4.57471097850338,0.0,0.0,0.0
HSDx;THRAi,0.693147180559945,4.48863636973214,0.0,0.0,0.0
HSDx;THRA,0.693147180559945,4.48863636973214,0.0,0.0,0.0
HSDxi;THRA,0.693147180559945,4.48863636973214,0.0,0.0,0.0
HSDxi;THRAi,0.693147180559945,4.48863636973214,0.0,0.0,0.0
FRDO5r;NADFADOR;SUCD4,0.693147180559945,4.9416424226093,0.0,0.0,0.0
F6PA;SO3R,0.693147180559945,4.74493212836325,0.0,0.0,0.0
F6PA;POR_2;SULR3_1,0.693147180559945,4.70953020131233,0.0,0.0,0.0
F6PA;POR;SULR3,0.693147180559945,4.70953020131233,0.0,0.0,0.0
F6PA;POR_2;SULR3,0.693147180559945,4.70953020131233,0.0,0.0,0.0
F6PA;POR;SULR3_1,0.693147180559945,4.70953020131233,0.0,0.0,0.0
SADT;SO3R;THRA,0.0,3.7135720667043,0.0,0.0,0.0
FRDO5r;GLYALDDy;POR_2,0.0,3.73766961828336,0.0,0.0,0.0
SADT;SO3R;THRAi,0.0,3.73766961828336,0.0,0.0,0.0
FRDO5r;GLYALDDy;POR,0.0,3.73766961828336,0.0,0.0,0.0
H2ASE_syn;POR;SULR3_1,0.0,3.80666248977031,0.0,0.0,0.0
H2ASE_syn;POR_2;SULR3_1,0.0,3.80666248977031,0.0,0.0,0.0
H2ASE_syn;POR_2;SULR3,0.0,3.80666248977031,0.0,0.0,0.0
H2ASE_syn;POR;SULR3,0.0,3.80666248977031,0.0,0.0,0.0
DURIPP;PPM2;TRIOK,0.0,3.80666248977031,0.0,0.0,0.0
FMNRx2_copy1;PPDK;SADT,0.0,3.82864139648909,0.0,0.0,0.0
INOSR;PPDK;SADT,0.0,3.82864139648909,0.0,0.0,0.0
GLYCDy;PPDK;SADT,0.0,3.82864139648909,0.0,0.0,0.0
PPDK;SADT;SO3R,0.0,3.76120011569356,0.0,0.0,0.0
GLYCDy;OBTFL;RE2649C,0.0,3.78418963391826,0.0,0.0,0.0
INOSR;PKETX;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
F6PA;FMNRx2_copy1;SADT,0.0,3.78418963391826,0.0,0.0,0.0
FMNRx2_copy1;H2ASE_syn;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
F6PA;GLYCDy;SADT,0.0,3.78418963391826,0.0,0.0,0.0
ARGN_1;FMNRx2_copy1;ORNTA_1,0.0,3.78418963391826,0.0,0.0,0.0
ARGN_1;GLYCDy;ORNTA_1,0.0,3.78418963391826,0.0,0.0,0.0
ARGN_1;INOSR;ORNTA_1,0.0,3.78418963391826,0.0,0.0,0.0
H2ASE_syn;INOSR;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
GLYCDy;OBTFL;PPCSCT,0.0,3.78418963391826,0.0,0.0,0.0
FMNRx2_copy1;PKETF;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
INOSR;PKETF;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
DURIPP;GLYALDDy;PPM2,0.0,3.78418963391826,0.0,0.0,0.0
GLYCDy;H2ASE_syn;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
FMNRx2_copy1;PKETX;PPDK,0.0,3.78418963391826,0.0,0.0,0.0
F6PA;INOSR;SADT,0.0,3.78418963391826,0.0,0.0,0.0
FMNRx2_copy1;GDPMNH;HEX4,0.0,3.85014760171005,0.0,0.0,0.0
FMNRx2_copy1;GDPMNH;MANE,0.0,3.85014760171005,0.0,0.0,0.0
FMNRx2_copy1;GDPMNH;r0360,0.0,3.85014760171005,0.0,0.0,0.0
FMNRx2_copy1;GDPMNH;r0361,0.0,3.85014760171005,0.0,0.0,0.0
FMNRx2_copy1;GDPMNP,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;GLYCDy;MANE,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;GLYCDy;HEX4,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNP;GLYCDy,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNP;INOSR,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;INOSR;r0361,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;INOSR;r0360,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;INOSR;MANE,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;GLYCDy;r0361,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;HEX4;INOSR,0.0,3.85014760171005,0.0,0.0,0.0
GDPMNH;GLYCDy;r0360,0.0,3.85014760171005,0.0,0.0,0.0
ACOAD1z;SUCD4;SULR3,0.0,3.87120101090789,0.0,0.0,0.0
ACOAD1z;SUCD4;SULR3_1,0.0,3.87120101090789,0.0,0.0,0.0
FMNRx2_copy1;GACH;GLYAMDTRc,0.0,3.87120101090789,0.0,0.0,0.0
GACH;GLYAMDTRc;INOSR,0.0,3.87120101090789,0.0,0.0,0.0
GACH;GLYAMDTRc;GLYCDy,0.0,3.87120101090789,0.0,0.0,0.0
ARGN;FMNRx2_copy1,0.0,3.87120101090789,0.0,0.0,0.0
ARGN;GLYCDy,0.0,3.87120101090789,0.0,0.0,0.0
ARGN;INOSR,0.0,3.87120101090789,0.0,0.0,0.0
ARGN_1;FMNRx2_copy1;OCBT_1,0.0,3.87120101090789,0.0,0.0,0.0
ARGN_1;GLYCDy;OCBT_1,0.0,3.87120101090789,0.0,0.0,0.0
ARGN_1;INOSR;OCBT_1,0.0,3.87120101090789,0.0,0.0,0.0
NADFADOR;SUCD4;SULR3,0.0,3.87120101090789,0.0,0.0,0.0
NADFADOR;SUCD4;SULR3_1,0.0,3.87120101090789,0.0,0.0,0.0
PPM2;PUNP4;TRIOK,0.0,3.95124371858142,0.0,0.0,0.0
F6PA;FMNRx2_copy1;PPDK,0.0,3.93182563272432,0.0,0.0,0.0
F6PA;INOSR;PPDK,0.0,3.93182563272432,0.0,0.0,0.0
F6PA;GLYCDy;PPDK,0.0,3.93182563272432,0.0,0.0,0.0
GLYALDDy;HSDxi;THRAi,0.0,3.93182563272432,0.0,0.0,0.0
GLYALDDy;HSDxi;THRA,0.0,3.93182563272432,0.0,0.0,0.0
GLYALDDy;HSDx;THRAi,0.0,3.93182563272432,0.0,0.0,0.0
GLYALDDy;HSDx;THRA,0.0,3.93182563272432,0.0,0.0,0.0
FDH6r;PFL;PPDK,0.0,3.89182029811062,0.0,0.0,0.0
GLYALDDy;PPM2;PUNP4,0.0,3.89182029811062,0.0,0.0,0.0
FRDO5r;POR;PPDK,0.0,3.91202300542814,0.0,0.0,0.0
FRDO5r;POR_2;PPDK,0.0,3.91202300542814,0.0,0.0,0.0
ACOAD1z;FADMQOR;SULR3_1,0.0,4.23410650459726,0.0,0.0,0.0
ACOAD1z;FRD;SULR3_1,0.0,4.23410650459726,0.0,0.0,0.0
FADMQOR;NADFADOR;SULR3_1,0.0,4.23410650459726,0.0,0.0,0.0
ACOAD1z;FADMQOR;SULR3,0.0,4.23410650459726,0.0,0.0,0.0
AHCi;GNMT;PFL,0.0,4.24849524204935,0.0,0.0,0.0
GLYATi;THRD;TRIOK,0.0,4.24849524204935,0.0,0.0,0.0
FADMQOR;NADFADOR;SULR3,0.0,4.24849524204935,0.0,0.0,0.0
GLYALDDy;THRA,0.0,4.24849524204935,0.0,0.0,0.0
FRD;NADFADOR;SULR3_1,0.0,4.24849524204935,0.0,0.0,0.0
FRD;NADFADOR;SULR3,0.0,4.24849524204935,0.0,0.0,0.0
GNMT;PFL;RHCYS,0.0,4.24849524204935,0.0,0.0,0.0
DURIPP;GLYCDy;PPM2,0.0,4.24849524204935,0.0,0.0,0.0
GLYALDDy;GLYATi;THRD,0.0,4.24849524204935,0.0,0.0,0.0
ACOAD1z;FRD;SULR3,0.0,4.24849524204935,0.0,0.0,0.0
F6PA;PPDK,0.0,4.26267987704131,0.0,0.0,0.0
THRA;TRIOK,0.0,4.26267987704131,0.0,0.0,0.0
THRAi;TRIOK,0.0,4.26267987704131,0.0,0.0,0.0
GLYALDDy;THRAi,0.0,4.26267987704131,0.0,0.0,0.0
HPYRRx;SPTc;THRAi,0.0,4.30406509320417,0.0,0.0,0.0
HPYRRx;SPTc;THRA,0.0,4.30406509320417,0.0,0.0,0.0
SPTc;THRAi;TRSARr,0.0,4.30406509320417,0.0,0.0,0.0
SPTc;THRA;TRSARr,0.0,4.30406509320417,0.0,0.0,0.0
SPTc;TRSARyr,0.0,4.31748811353631,0.0,0.0,0.0
SPTc;TRSARr,0.0,4.31748811353631,0.0,0.0,0.0
PFOR;PPM2;PUNP4,0.0,4.27666611901605,0.0,0.0,0.0
GLYCDy;PPM2;PUNP4,0.0,4.27666611901605,0.0,0.0,0.0
2DR1PP;DRBK;PUNP4,0.0,4.29045944114839,0.0,0.0,0.0
DATPHs;PPM2;PUNP6,0.0,4.29045944114839,0.0,0.0,0.0
FRDO5r;POR_2;THRAi,0.0,4.29045944114839,0.0,0.0,0.0
FRDO5r;POR;THRA,0.0,4.29045944114839,0.0,0.0,0.0
2DR1PP;DRBK;DURIPP,0.0,4.29045944114839,0.0,0.0,0.0
FRDO5r;POR_2;THRA,0.0,4.29045944114839,0.0,0.0,0.0
PPM2;PUNP4,0.0,4.29045944114839,0.0,0.0,0.0
FRDO5r;POR;THRAi,0.0,4.29045944114839,0.0,0.0,0.0
FMNRx2_copy1;GLYALDDy,0.0,3.97029191355212,0.0,0.0,0.0
GLYALDDy;INOSR,0.0,3.97029191355212,0.0,0.0,0.0
GLYCDy;PKETX;SADT,0.0,3.97029191355212,0.0,0.0,0.0
GLYCDy;PKETF;SADT,0.0,3.97029191355212,0.0,0.0,0.0
AGTi;FALDM;THRA,0.0,3.98898404656427,0.0,0.0,0.0
ALDD1;GLYTA;THRAi,0.0,3.98898404656427,0.0,0.0,0.0
AGTi;ALDD1;THRAi,0.0,3.98898404656427,0.0,0.0,0.0
ALDD1;GLYTA;THRA,0.0,3.98898404656427,0.0,0.0,0.0
INOSR;THRAi;TRIOK,0.0,3.98898404656427,0.0,0.0,0.0
INOSR;THRA;TRIOK,0.0,3.98898404656427,0.0,0.0,0.0
FMNRx2_copy1;PKETF;SADT,0.0,3.98898404656427,0.0,0.0,0.0
FMNRx2_copy1;THRAi;TRIOK,0.0,3.98898404656427,0.0,0.0,0.0
INOSR;PKETX;SADT,0.0,3.98898404656427,0.0,0.0,0.0
FMNRx2_copy1;PKETX;SADT,0.0,3.98898404656427,0.0,0.0,0.0
FALDM;GLYTA;THRAi,0.0,3.98898404656427,0.0,0.0,0.0
INOSR;PKETF;SADT,0.0,3.98898404656427,0.0,0.0,0.0
FALDM;GLYTA;THRA,0.0,3.98898404656427,0.0,0.0,0.0
FMNRx2_copy1;THRA;TRIOK,0.0,3.98898404656427,0.0,0.0,0.0
AGTi;FALDM;THRAi,0.0,3.98898404656427,0.0,0.0,0.0
AGTi;ALDD1;THRA,0.0,3.98898404656427,0.0,0.0,0.0
FALDM;GLYDHDA;THRAi,0.0,4.04305126783455,0.0,0.0,0.0
ALDD1;GLYDHDA;THRAi,0.0,4.04305126783455,0.0,0.0,0.0
ALDD1;GLYDHDA;THRA,0.0,4.04305126783455,0.0,0.0,0.0
FALDM;GLYDHDA;THRA,0.0,4.04305126783455,0.0,0.0,0.0
GLYALDDy;PFL;THRA,0.0,4.06044301054641,0.0,0.0,0.0
GLYALDDy;PFL;THRAi,0.0,4.06044301054641,0.0,0.0,0.0
FMNRx2_copy1;GLYALDDr,0.0,4.06044301054641,0.0,0.0,0.0
GLYALDDr;INOSR,0.0,4.06044301054641,0.0,0.0,0.0
F6PA;PPM2;PUNP4,0.0,4.00733318523247,0.0,0.0,0.0
PFL;THRA;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
HSDxi;THRAi;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
HSDxi;THRA;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
HSDx;THRA;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
HSDx;THRAi;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
PFL;THRAi;TRIOK,0.0,4.02535169073515,0.0,0.0,0.0
DURIPP;FMNRx2_copy1;PPM2,0.0,4.17438726989563,0.0,0.0,0.0
DURIPP;INOSR;PPM2,0.0,4.17438726989563,0.0,0.0,0.0
FMNRx2_copy1;TRIOK,0.0,4.18965474202642,0.0,0.0,0.0
INOSR;PPM2;PUNP4,0.0,4.18965474202642,0.0,0.0,0.0
INOSR;TRIOK,0.0,4.18965474202642,0.0,0.0,0.0
FMNRx2_copy1;PPM2;PUNP4,0.0,4.18965474202642,0.0,0.0,0.0
FALDM;HSDx;THRAi,0.0,4.0943445622221,0.0,0.0,0.0
FALDM;HSDxi;THRAi,0.0,4.0943445622221,0.0,0.0,0.0
INOSR;PPDK,0.0,4.0943445622221,0.0,0.0,0.0
FMNRx2_copy1;PPDK,0.0,4.0943445622221,0.0,0.0,0.0
FldAct;GLYTA;THRAi,0.0,4.11087386417331,0.0,0.0,0.0
FldAct;GLYTA;THRA,0.0,4.11087386417331,0.0,0.0,0.0
FALDM;HSDxi;THRA,0.0,4.11087386417331,0.0,0.0,0.0
AGTi;FldAct;THRAi,0.0,4.11087386417331,0.0,0.0,0.0
ALDD1;HSDx;THRA,0.0,4.11087386417331,0.0,0.0,0.0
FALDM;HSDx;THRA,0.0,4.11087386417331,0.0,0.0,0.0
ALDD1;HSDxi;THRAi,0.0,4.11087386417331,0.0,0.0,0.0
AGTi;FldAct;THRA,0.0,4.11087386417331,0.0,0.0,0.0
ALDD1;HSDx;THRAi,0.0,4.11087386417331,0.0,0.0,0.0
ALDD1;HSDxi;THRA,0.0,4.11087386417331,0.0,0.0,0.0
FldAct;GLYDHDA;THRA,0.0,4.12713438504509,0.0,0.0,0.0
DURIPP;F6PA;PPM2,0.0,4.12713438504509,0.0,0.0,0.0
FldAct;GLYDHDA;THRAi,0.0,4.12713438504509,0.0,0.0,0.0
DURIPP;PPM2,0.0,4.43081679884331,0.0,0.0,0.0
FMNRx2_copy1;PFL;THRAi,0.0,4.4543472962535,0.0,0.0,0.0
FMNRx2_copy1;PFL;THRA,0.0,4.4543472962535,0.0,0.0,0.0
INOSR;PFL;THRAi,0.0,4.4543472962535,0.0,0.0,0.0
INOSR;PFL;THRA,0.0,4.4543472962535,0.0,0.0,0.0
FDH7;PFL;SULR3,0.0,4.4543472962535,0.0,0.0,0.0
FDH7;PFL;SULR3_1,0.0,4.4543472962535,0.0,0.0,0.0
F6PA;HSDx;THRAi,0.0,4.46590811865458,0.0,0.0,0.0
F6PA;HSDx;THRA,0.0,4.46590811865458,0.0,0.0,0.0
GLYATi;HSDx;THRD,0.0,4.46590811865458,0.0,0.0,0.0
GLYATi;HSDxi;THRD,0.0,4.46590811865458,0.0,0.0,0.0
F6PA;SADT,0.0,4.62497281328427,0.0,0.0,0.0
FldAct;INOSR;THRAi,0.0,4.63472898822963,0.0,0.0,0.0
FldAct;INOSR;THRA,0.0,4.63472898822963,0.0,0.0,0.0
FMNRx2_copy1;FldAct;THRA,0.0,4.63472898822963,0.0,0.0,0.0
FMNRx2_copy1;FldAct;THRAi,0.0,4.63472898822963,0.0,0.0,0.0
FldAct;GLYCDy;THRA,0.0,4.63472898822963,0.0,0.0,0.0
FldAct;GLYCDy;THRAi,0.0,4.63472898822963,0.0,0.0,0.0
F6PA;GLYATi;THRD,0.0,4.60517018598809,0.0,0.0,0.0
OBTFL;PPCSCT;THRA,0.0,4.60517018598809,0.0,0.0,0.0
OBTFL;PPCSCT;THRAi,0.0,4.60517018598809,0.0,0.0,0.0
F6PA;THRA,0.0,4.60517018598809,0.0,0.0,0.0
F6PA;THRAi,0.0,4.60517018598809,0.0,0.0,0.0
FALDM;GLYCDy;THRA,0.0,4.61512051684126,0.0,0.0,0.0
FALDM;INOSR;THRA,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;FMNRx2_copy1;THRA,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;FMNRx2_copy1;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;GLYCDy;THRA,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;GLYCDy;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
FALDM;GLYCDy;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;INOSR;THRA,0.0,4.61512051684126,0.0,0.0,0.0
ALDD1;INOSR;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
FALDM;FMNRx2_copy1;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
FALDM;INOSR;THRAi,0.0,4.61512051684126,0.0,0.0,0.0
FALDM;FMNRx2_copy1;THRA,0.0,4.61512051684126,0.0,0.0,0.0
F6PA;HSDxi;THRA,0.0,4.54329478227,0.0,0.0,0.0
F6PA;FALDM;THRAi,0.0,4.55387689160054,0.0,0.0,0.0
ALDD1;F6PA;THRA,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;GLYCDy;THRA,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;GLYCDy;THRAi,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;INOSR;THRA,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;FMNRx2_copy1;THRAi,0.0,4.55387689160054,0.0,0.0,0.0
ALDD1;F6PA;THRAi,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;FALDM;THRA,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;INOSR;THRAi,0.0,4.55387689160054,0.0,0.0,0.0
F6PA;FMNRx2_copy1;THRA,0.0,4.55387689160054,0.0,0.0,0.0
OBTFL;RE2649C;THRAi,0.0,4.52178857704904,0.0,0.0,0.0
OBTFL;RE2649C;THRA,0.0,4.52178857704904,0.0,0.0,0.0
GLYCDy;PFL;THRAi,0.0,4.52178857704904,0.0,0.0,0.0
GLYCDy;PFL;THRA,0.0,4.52178857704904,0.0,0.0,0.0
ALDD1;THRA,0.0,4.53259949315325,0.0,0.0,0.0
FALDM;GLYATi;THRD,0.0,4.53259949315325,0.0,0.0,0.0
DURIPP;PFOR;PPM2,0.0,4.53259949315325,0.0,0.0,0.0
F6PA;HSDxi;THRAi,0.0,4.53259949315325,0.0,0.0,0.0
ALDD1;GLYATi;THRD,0.0,4.53259949315325,0.0,0.0,0.0
FALDM;THRAi,0.0,4.53259949315325,0.0,0.0,0.0
ALDD1;THRAi,0.0,4.53259949315325,0.0,0.0,0.0
FALDM;THRA,0.0,4.53259949315325,0.0,0.0,0.0
FALDH;SFGTHi;THRA,0.0,4.53259949315325,0.0,0.0,0.0
FALDH;SFGTHi;THRAi,0.0,4.53259949315325,0.0,0.0,0.0
FMNRx2_copy1;PKETF,0.0,4.86753445045558,0.0,0.0,0.0
FMNRx2_copy1;PKETX,0.0,4.86753445045558,0.0,0.0,0.0
INOSR;PKETF,0.0,4.86753445045558,0.0,0.0,0.0
INOSR;PKETX,0.0,4.86753445045558,0.0,0.0,0.0
F6PA;PFL;THRA,0.0,4.87519732320115,0.0,0.0,0.0
F6PA;PFL;THRAi,0.0,4.87519732320115,0.0,0.0,0.0
F6PA;H2ASE_syn,0.0,4.66343909411206,0.0,0.0,0.0
F6PA;SADT;SO3R,0.0,4.6728288344619,0.0,0.0,0.0
GLYATi;THRD,0.0,4.6728288344619,0.0,0.0,0.0
THRA,0.0,4.6728288344619,0.0,0.0,0.0
THRAi,0.0,4.6728288344619,0.0,0.0,0.0
HSDxi;PFL;THRA,0.0,4.70953020131233,0.0,0.0,0.0
HSDx;PFL;THRA,0.0,4.70953020131233,0.0,0.0,0.0
PFL;THRA,0.0,4.71849887129509,0.0,0.0,0.0
PFL;THRAi,0.0,4.71849887129509,0.0,0.0,0.0
GLYATi;PFL;THRD,0.0,4.70048036579241,0.0,0.0,0.0
HSDxi;PFL;THRAi,0.0,4.69134788222914,0.0,0.0,0.0
FDH6r;THRAi,0.0,4.69134788222914,0.0,0.0,0.0
FDH6r;THRA,0.0,4.69134788222914,0.0,0.0,0.0
FDH6r;GLYATi;THRD,0.0,4.69134788222914,0.0,0.0,0.0
FDH7;FRDO5r;THRAi,0.0,4.69134788222914,0.0,0.0,0.0
HSDx;PFL;THRAi,0.0,4.69134788222914,0.0,0.0,0.0
FDH7;FRDO5r;THRA,0.0,4.69134788222914,0.0,0.0,0.0
FldAct;GLYATi;THRD,0.0,4.78749174278204,0.0,0.0,0.0
FldAct;THRAi,0.0,4.78749174278204,0.0,0.0,0.0
FldAct;THRA,0.0,4.78749174278204,0.0,0.0,0.0
FDH6r;PFL;THRA,0.0,4.73619844839449,0.0,0.0,0.0
FDH6r;PFL;THRAi,0.0,4.73619844839449,0.0,0.0,0.0
INOSR;THRA,0.0,4.75359019110636,0.0,0.0,0.0
FMNRx2_copy1;THRAi,0.0,4.75359019110636,0.0,0.0,0.0
INOSR;THRAi,0.0,4.75359019110636,0.0,0.0,0.0
GLYCDy;THRAi,0.0,4.75359019110636,0.0,0.0,0.0
GLYATi;GLYCDy;THRD,0.0,4.75359019110636,0.0,0.0,0.0
FMNRx2_copy1;GLYATi;THRD,0.0,4.75359019110636,0.0,0.0,0.0
GLYATi;INOSR;THRD,0.0,4.75359019110636,0.0,0.0,0.0
GLYCDy;THRA,0.0,4.76217393479775,0.0,0.0,0.0
FMNRx2_copy1;THRA,0.0,4.76217393479775,0.0,0.0,0.0
INOSR,0.0,5.3082676974012,0.0,0.0,0.0
F6PA;FMNRx2_copy1,0.0,5.13579843705026,0.0,0.0,0.0
F6PA;INOSR,0.0,5.13579843705026,0.0,0.0,0.0
ACOAD1z;FRD;FRDO5r,0.0,5.07517381523382,0.0,0.0,0.0
FADMQOR;FRDO5r;NADFADOR,0.0,5.07517381523382,0.0,0.0,0.0
FRD;FRDO5r;NADFADOR,0.0,5.07517381523382,0.0,0.0,0.0
ACOAD1z;FADMQOR;FRDO5r,0.0,5.07517381523382,0.0,0.0,0.0
FDH6r;H2ASE_syn;PFL,0.0,5.09375020080676,0.0,0.0,0.0
FDH6r;PFL;SADT,0.0,5.08759633523238,0.0,0.0,0.0
ACOAD1z;FRDO5r;SUCD4,0.0,4.9416424226093,0.0,0.0,0.0
2DHPFALDL;OBTFL;RE2649C,0.0,4.95582705760126,0.0,0.0,0.0
2DHPFALDL;OBTFL;PPCSCT,0.0,4.95582705760126,0.0,0.0,0.0
FMNRx2_copy1;SADT,0.0,4.969813299576,0.0,0.0,0.0
INOSR;SADT,0.0,4.969813299576,0.0,0.0,0.0
H2ASE_syn;INOSR,0.0,5.04342511691924,0.0,0.0,0.0
FMNRx2_copy1;H2ASE_syn,0.0,5.04342511691924,0.0,0.0,0.0
FDH6r;GLYDHDA;THRA,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;INOSR;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;INOSR;THRA,0.0,5.01063529409625,0.0,0.0,0.0
FDH6r;GLYTA;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
FDH6r;GLYDHDA;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
FDH6r;GLYTA;THRA,0.0,5.01063529409625,0.0,0.0,0.0
GLYTA;INOSR;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;FMNRx2_copy1;THRA,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;FDH6r;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;FDH6r;THRA,0.0,5.01063529409625,0.0,0.0,0.0
GLYCDy;GLYTA;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
GLYTA;INOSR;THRA,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;GLYCDy;THRAi,0.0,5.01063529409625,0.0,0.0,0.0
AGTi;GLYCDy;THRA,0.0,5.01063529409625,0.0,0.0,0.0
GLYDHDA;INOSR;THRA,0.0,5.01063529409625,0.0,0.0,0.0
FMNRx2_copy1;GLYTA;THRA,0.0,5.01063529409625,0.0,0.0,0.0
GLYCDy;GLYDHDA;THRA,0.0,5.01063529409625,0.0,0.0,0.0
GLYDHDA;INOSR;THRAi,0.0,5.01727983681492,0.0,0.0,0.0
FMNRx2_copy1;GLYDHDA;THRA,0.0,5.01727983681492,0.0,0.0,0.0
FMNRx2_copy1;GLYDHDA;THRAi,0.0,5.01727983681492,0.0,0.0,0.0
GLYCDy;GLYTA;THRA,0.0,5.01727983681492,0.0,0.0,0.0
FMNRx2_copy1;GLYTA;THRAi,0.0,5.01727983681492,0.0,0.0,0.0
GLYCDy;GLYDHDA;THRAi,0.0,5.01727983681492,0.0,0.0,0.0
AGTi;FMNRx2_copy1;THRAi,0.0,5.01727983681492,0.0,0.0,0.0
GLYCDy;PPDK,0.0,4.0943445622221,0.693147180559945,0.0,0.0
GLYCDy;PKETF;PPDK,0.0,3.78418963391826,0.693147180559945,0.0,0.0
GLYCDy;PKETX;PPDK,0.0,3.78418963391826,0.693147180559945,0.0,0.0
GLYALDDy;PKETX,0.0,3.95124371858142,1.0986122886681,0.0,0.0
GLYALDDy;PKETF,0.0,3.95124371858142,1.0986122886681,0.0,0.0
